"Model","Predictor","Estimate","Std. Error","z value","Pr(>|z|)","Odds_Ratio"
"Orchestra_Enrollment_19","Race_cumAfr Amer",-0.693588380266441,0.227181146726166,-3.0530191006671,0.00226551517570188,0.499779448803891
"Orchestra_Enrollment_19","Race_cumAmer Ind",-12.3306371269094,243.471795826078,-0.0506450329701338,0.959608377725108,4.41440665062518e-06
"Orchestra_Enrollment_19","Race_cumAsian",1.38395432197786,0.259547350741399,5.33218435104263,9.70383500274603e-08,3.99065078646087
"Orchestra_Enrollment_19","Race_cumHispanic",0.113355027762895,0.189237290030727,0.599009992927342,0.54916622081728,1.1200295039392
"Orchestra_Enrollment_19","Race_cumPac Is",0.737578930145073,1.03580254074566,0.712084495963971,0.476412454366328,2.09086724599406
"Orchestra_Enrollment_19","Race_cumTwo+",0.867972885778428,0.382412249332837,2.26973086582009,0.0232239174580181,2.38207721341298
"Orchestra_Enrollment_19","sexF",0.407349883159627,0.0956870902921479,4.25710387802496,2.07092146828298e-05,1.50282982853459
"Orchestra_Enrollment_19","Eco_Dis_CumY",-0.310785471032784,0.106212788398503,-2.92606451368868,0.00343279742194247,0.732871081082321
"Orchestra_Enrollment_19","ELL_cumY",-0.878650680381907,0.132489374802742,-6.63185769945772,3.31488082208067e-11,0.41534296416149
"Orchestra_Enrollment_19","IEP_cumY",-1.41587420851607,0.358381501919295,-3.95074578607831,7.79080428231376e-05,0.24271333860845
"Jazz_Enrollment_19","(Intercept)",-3.16858467918067,0.166857818730537,-18.9897285202901,2.0739792550654e-80,0.0420630885592963
"Jazz_Enrollment_19","Race_cumAfr Amer",-0.594249031711471,0.212496282661886,-2.79651495201454,0.0051657020685089,0.55197692743066
"Jazz_Enrollment_19","Race_cumAmer Ind",-12.5230989004293,241.043361585136,-0.0519537182773904,0.958565571039512,3.6415581656311e-06
"Jazz_Enrollment_19","Race_cumAsian",-0.651595009780029,0.480034941595287,-1.35739079245898,0.174657072298196,0.521213772345438
"Jazz_Enrollment_19","Race_cumHispanic",-0.5831160781807,0.188899872513312,-3.08690562054036,0.00202251800574513,0.558156394951344
"Jazz_Enrollment_19","Race_cumPac Is",0.58943397799879,1.03742915510018,0.568167932336424,0.569920943808097,1.80296760719202
"Jazz_Enrollment_19","Race_cumTwo+",-1.53004730007368,1.01611246647212,-1.50578538356675,0.132122276694801,0.216525425405212
"Jazz_Enrollment_19","sexF",-1.11154017661516,0.122018494981816,-9.10960405453951,8.26831701196559e-20,0.329051772750084
"Jazz_Enrollment_19","Eco_Dis_CumY",-0.332957492730695,0.125741588639371,-2.64795042223956,0.00809814003829345,0.716800662746935
"Jazz_Enrollment_19","ELL_cumY",-0.503239288140551,0.148964448820256,-3.378250932528,0.000729484811603456,0.604569110865913
"Jazz_Enrollment_19","IEP_cumY",-1.01193615437605,0.2962627405483,-3.41567134801776,0.000636249861084457,0.363514477632722
"MusicTheory_Enrollment_19","(Intercept)",-2.80184132375558,0.118823225597853,-23.5799130149705,6.19560690474906e-123,0.0606981946365275
"MusicTheory_Enrollment_19","Race_cumAfr Amer",-0.278201964837016,0.136732182150797,-2.03464875979378,0.0418862274164366,0.757143889629157
"MusicTheory_Enrollment_19","Race_cumAmer Ind",-1.37593180477849,1.01262856419382,-1.35877245954829,0.174218702892085,0.25260410839237
"MusicTheory_Enrollment_19","Race_cumAsian",-0.518842538796991,0.302602571049419,-1.71460056336487,0.0864184853935669,0.595209080837032
"MusicTheory_Enrollment_19","Race_cumHispanic",-1.52516075762141,0.140662537036733,-10.8426933691884,2.16016086111924e-27,0.217586075433604
"MusicTheory_Enrollment_19","Race_cumPac Is",0.440318132559099,0.74426812553296,0.591612239532351,0.554110275949767,1.55320126381407
"MusicTheory_Enrollment_19","Race_cumTwo+",0.209391125907927,0.305993674124619,0.684298871559841,0.493786459401722,1.23292713398096
"MusicTheory_Enrollment_19","sexF",0.13887153947232,0.0882884180627745,1.57293043096072,0.115734927863162,1.14897649239643
"MusicTheory_Enrollment_19","Eco_Dis_CumY",-0.37337609481041,0.100146828763993,-3.72828675074987,0.000192785944287483,0.688406278122589
"MusicTheory_Enrollment_19","ELL_cumY",-0.71204735275053,0.16017163213048,-4.44552723400158,8.76765723014017e-06,0.490638658059181
"MusicTheory_Enrollment_19","IEP_cumY",-0.770226254333015,0.212080482131834,-3.63176397276494,0.000281490520923543,0.462908321448443
"MusicAppreciation_Enrollment_19","(Intercept)",-3.83168867519513,0.171906471881287,-22.2893799940305,4.68434219696113e-110,0.0216729860768519
"MusicAppreciation_Enrollment_19","Race_cumAfr Amer",1.12810348442012,0.179848130563926,6.27253383664801,3.55219224874386e-10,3.08979110300881
"MusicAppreciation_Enrollment_19","Race_cumAmer Ind",1.7075597634,0.376189813928633,4.53909090617732,5.64972768624277e-06,5.51548595188881
"MusicAppreciation_Enrollment_19","Race_cumAsian",0.252148449823127,0.320511860726568,0.786705519263881,0.4314542724083,1.2867870464163
"MusicAppreciation_Enrollment_19","Race_cumHispanic",0.703612629954244,0.176301656217527,3.99095870708159,6.5806738460146e-05,2.02104080749969
"MusicAppreciation_Enrollment_19","Race_cumPac Is",-10.7030696925907,166.669551230394,-0.0642173067220627,0.948797197065981,2.24758379963538e-05
"MusicAppreciation_Enrollment_19","Race_cumTwo+",0.153671281298152,0.483093312645397,0.318098547994082,0.750410185007406,1.16610750242468
"MusicAppreciation_Enrollment_19","sexF",-0.0793678940124736,0.053644548895733,-1.47951461325061,0.139002828656944,0.923700038214485
"MusicAppreciation_Enrollment_19","Eco_Dis_CumY",0.0536443536585211,0.0684426147759917,0.783785859644545,0.433165772368175,1.05510928966105
"MusicAppreciation_Enrollment_19","ELL_cumY",0.0899935059366656,0.0643411853877396,1.39869207249349,0.161905342505172,1.09416717809119
"MusicAppreciation_Enrollment_19","IEP_cumY",-0.499340243363292,0.114594541027614,-4.35745227377772,1.31585179541644e-05,0.606930954374756
"ModBand_Enrollment_19","(Intercept)",-2.62874801801253,0.114695431622085,-22.9193785736307,2.9779789023671e-116,0.072168759688769
"ModBand_Enrollment_19","Race_cumAfr Amer",-1.05834746287271,0.147149766988194,-7.19231490837235,6.3701893625261e-13,0.347028814744729
"ModBand_Enrollment_19","Race_cumAmer Ind",-1.74292950623152,1.01252217251664,-1.72137416200915,0.0851829497542749,0.17500696493334
"ModBand_Enrollment_19","Race_cumAsian",-0.0808963004366921,0.226231884422275,-0.357581340239798,0.720656644542538,0.922289327486318
"ModBand_Enrollment_19","Race_cumHispanic",-1.04794966192759,0.128023641319352,-8.18559487238377,2.70961826069883e-16,0.350655975853338
"ModBand_Enrollment_19","Race_cumPac Is",0.271914671885407,0.744655790964885,0.365154847628424,0.714995820866389,1.31247500551531
"ModBand_Enrollment_19","Race_cumTwo+",-0.849677222409962,0.465741046816612,-1.82435546151148,0.0680983507311566,0.427552914177995
"ModBand_Enrollment_19","sexF",-0.602617557978312,0.0748693224202811,-8.04892496015258,8.35244367564886e-16,0.547376968299593
"ModBand_Enrollment_19","Eco_Dis_CumY",0.100228844651013,0.092232050035328,1.08670299112533,0.27716809168091,1.10542385946974
"ModBand_Enrollment_19","ELL_cumY",0.236673641504031,0.0850900541035505,2.78144894838133,0.00541168414271507,1.26702754508851
"ModBand_Enrollment_19","IEP_cumY",-0.380804712235167,0.150407186230879,-2.53182525235611,0.0113470525457884,0.683311318931079
